AsOfDate,DataSource,Nsp_Account_Id,Account_Symbol,Src_Sec_Id,sds_id,Units,Market_Price,Market_Value_Amt_Func,Market_Value_Amt_Rpt,Market_Value_Amt_Lcl,WeightFunc,Amort_Value,Src_Ticker_Symbol,AccruedIncome_Func,AccruedIncome_Rpt,AccruedIncome_Lcl,SecIdtype,SecClassId,Contract_size,Trading_Units,Custom_Sec_Ind,Amort_Price,Reconciled_Flg,Func_Currency_Cd,Func_Currency_Id,Src_MarketValue_Local_Currency_Cd,Src_MarketValue_Local_Currency_Id,Src_Income_Local_Currency_Cd,Src_Income_local_Currency_Id,Short_Term_Flg,Src_Account_Nbr,Dup_Account_Symbol,Major_Issue_Cd,Minor_Issue_Cd,Is_Active,Valid_Start_Dt,Originating_Inc_Curr_Cd,Originating_Principal_Curr_Cd,ISSUE_TYPE_CD,SCREEN_GRP_CD,Src_Functional_Currency_Cd,Src_Futures_GainLoss_Amt_Func,Src_Futures_GainLoss_Amt_Rpt,Swap_Ind,Primary_Spread,Primary_Spread_Type,Effective_Spread,Effective_Spread_Type,Sec_class_Lvl1_cd,Sec_class_Lvl1,Sec_class_Lvl2_cd,Sec_class_Lvl2,Sec_class_Lvl3_cd,Sec_class_Lvl3,SRC_LIN,SRC_LOANXID,CINS,CUSIP,IDBBUNIQUE,ISIN,SEDOL1,SEDOL2,TICKER,EXCHANGE_CD,PARAMOUNT_FUNC,PARAMOUNT_RPT,TKR_AND_EXCH_CD,BookValue_Func,BookValue_Rpt,BookValue_Lcl,Cost_Func,Cost_Rpt,Cost_Lcl,OPS_Notional_Amt,OPS_Notional_Amt_Curr,IDBBGLOBAL,EXPOSURE_FUNC,EXPOSURE_LCL,EXPOSURE_RPT,BALOFFBALVAL_FUNC,BALOFFBALVAL_LCL,BALOFFBALVAL_RPT,BANK_LOAN_OUTSTANDING,SRC_OSI_ID,NET_VM_FUNC,NET_VM_LCL,NET_VM_RPT,CLIENT_SRC_SEC_ID
20201023,SST,13,LABDF,WNZ0,,-4483,214.21875,0,0,0,,0,UBE,0,0,0,,,100000,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,050,051,Y,20201116,USD,USD,,,USD,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,-978004327.4,-978004327.4,-978004327.4,-978004327.4,-978004327.4,-978004327.4,0,,,-960342656.3,-960342656.3,-960342656.3,-978004327.4,-978004327.4,-978004327.4,,,17661671.11,17661671.11,17661671.11,WNZ0
20201023,SST,15,LAUSGMM,313385AV8,,140000000,99.980889,139973244.6,139973244.6,139973244.6,,139964611.1,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LACR,LAUSGMM,020,021,Y,20201116,USD,USD,,,USD,8633.49,8633.49,N,,,,,,,,,,,,,,,,,,,,,,,,139964611.1,139964611.1,139964611.1,139964611.1,139964611.1,139964611.1,0,,,,,,,,,,,0,0,0,313385AV8
20201023,SST,15,LAUSGMM,9127963K3,,261179000,99.988083,261147875.3,261147875.3,261147875.3,,261100998.4,,0,0,0,,,1,0.01,,,N,USD,3,USD,3,USD,3,Y,LACR,LAUSGMM,010,011,Y,20201116,USD,USD,,,USD,46876.88,46876.88,N,,,,,,,,,,,,,,,,,,,,,,,,261100998.4,261100998.4,261100998.4,261100998.4,261100998.4,261100998.4,0,,,,,,,,,,,0,0,0,9127963K3
20201023,SST,43,LARAV,002824100,,645200,107.79,69546108,69546108,69546108,,50354855.48,ABT,232632,232632,232632,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,19191252.52,19191252.52,N,,,,,,,,,,,,,,,,,,,,,,,,50354855.48,50354855.48,50354855.48,50354855.48,50354855.48,50354855.48,0,,,,,,,,,,,0,0,0,002824100
20201023,SST,43,LARAV,00287Y109,,498507,84.34,42044080.38,42044080.38,42044080.38,,47617520.77,ABBV,589182.26,589182.26,589182.26,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,-5573440.39,-5573440.39,N,,,,,,,,,,,,,,,,,,,,,,,,47617520.77,47617520.77,47617520.77,47617520.77,47617520.77,47617520.77,0,,,,,,,,,,,0,0,0,00287Y109
20201023,SST,43,LARAV,009158106,,135100,294,39719400,39719400,39719400,,22657359.03,APD,181302,181302,181302,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,12696177.93,12696177.93,N,,,,,,,,,,,,,,,,,,,,,,,,27023222.07,27023222.07,27023222.07,27023222.07,27023222.07,27023222.07,0,,,,,,,,,,,0,0,0,009158106
20201023,SST,43,LARAV,03073E105,,50100,99.38,4978938,4978938,4978938,,4806979.29,ABC,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,171958.71,171958.71,N,,,,,,,,,,,,,,,,,,,,,,,,4806979.29,4806979.29,4806979.29,4806979.29,4806979.29,4806979.29,0,,,,,,,,,,,0,0,0,03073E105
20201023,SST,43,LARAV,03076C106,,294600,170.39,50196894,50196894,50196894,,45478232,AMP,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,4718662,4718662,N,,,,,,,,,,,,,,,,,,,,,,,,45478232,45478232,45478232,45478232,45478232,45478232,0,,,,,,,,,,,0,0,0,03076C106
20201023,SST,43,LARAV,032654105,,345300,124.2,42886260,42886260,42886260,,42659334.46,ADI,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,226925.54,226925.54,N,,,,,,,,,,,,,,,,,,,,,,,,42659334.46,42659334.46,42659334.46,42659334.46,42659334.46,42659334.46,0,,,,,,,,,,,0,0,0,032654105
20201023,SST,43,LARAV,037833100,,390800,115.04,44957632,44957632,44957632,,29674470.85,AAPL,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,15283161.15,15283161.15,N,,,,,,,,,,,,,,,,,,,,,,,,29674470.85,29674470.85,29674470.85,29674470.85,29674470.85,29674470.85,0,,,,,,,,,,,0,0,0,037833100
20201023,SST,43,LARAV,09247X101,,120200,637.31,76604662,76604662,76604662,,58449798.05,BLK,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,18154863.95,18154863.95,N,,,,,,,,,,,,,,,,,,,,,,,,58449798.05,58449798.05,58449798.05,58449798.05,58449798.05,58449798.05,0,,,,,,,,,,,0,0,0,09247X101
20201023,SST,43,LARAV,125896100,,647500,65.85,42637875,42637875,42637875,,39824168.68,CMS,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,2813706.32,2813706.32,N,,,,,,,,,,,,,,,,,,,,,,,,39824168.68,39824168.68,39824168.68,39824168.68,39824168.68,39824168.68,0,,,,,,,,,,,0,0,0,125896100
20201023,SST,43,LARAV,191216100,,818379,50.52,41344507.08,41344507.08,41344507.08,,37273171.31,KO,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,4071335.77,4071335.77,N,,,,,,,,,,,,,,,,,,,,,,,,37273171.31,37273171.31,37273171.31,37273171.31,37273171.31,37273171.31,0,,,,,,,,,,,0,0,0,191216100
20201023,SST,43,LARAV,20030N101,,1711800,45.06,77133708,77133708,77133708,,73637641.14,CMCSA,394726,394726,394726,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,3496066.86,3496066.86,N,,,,,,,,,,,,,,,,,,,,,,,,73637641.14,73637641.14,73637641.14,73637641.14,73637641.14,73637641.14,0,,,,,,,,,,,0,0,0,20030N101
20201023,SST,43,LARAV,235851102,,317000,232.66,73753220,73753220,73753220,,52649412.38,DHR,57258,57258,57258,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,21103807.62,21103807.62,N,,,,,,,,,,,,,,,,,,,,,,,,52649412.38,52649412.38,52649412.38,52649412.38,52649412.38,52649412.38,0,,,,,,,,,,,0,0,0,235851102
20201023,SST,43,LARAV,254687106,,313300,128.35,40212055,40212055,40212055,,33411258,DIS,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,6800797,6800797,N,,,,,,,,,,,,,,,,,,,,,,,,33411258,33411258,33411258,33411258,33411258,33411258,0,,,,,,,,,,,0,0,0,254687106
20201023,SST,43,LARAV,256677105,,163900,215.44,35310616,35310616,35310616,,32180733.14,DG,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,3129882.86,3129882.86,N,,,,,,,,,,,,,,,,,,,,,,,,32180733.14,32180733.14,32180733.14,32180733.14,32180733.14,32180733.14,0,,,,,,,,,,,0,0,0,256677105
20201023,SST,43,LARAV,260003108,,326900,116.27,38008663,38008663,38008663,,32554871.05,DOV,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,5453791.95,5453791.95,N,,,,,,,,,,,,,,,,,,,,,,,,32554871.05,32554871.05,32554871.05,32554871.05,32554871.05,32554871.05,0,,,,,,,,,,,0,0,0,260003108
20201023,SST,43,LARAV,426281101,,166600,158.31,26374446,26374446,26374446,,31012382.22,JKHY,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,-4637936.22,-4637936.22,N,,,,,,,,,,,,,,,,,,,,,,,,31012382.22,31012382.22,31012382.22,31012382.22,31012382.22,31012382.22,0,,,,,,,,,,,0,0,0,426281101
20201023,SST,43,LARAV,437076102,,99100,283,28045300,28045300,28045300,,25350723.7,HD,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,2694576.3,2694576.3,N,,,,,,,,,,,,,,,,,,,,,,,,25350723.7,25350723.7,25350723.7,25350723.7,25350723.7,25350723.7,0,,,,,,,,,,,0,0,0,437076102
20201023,SST,43,LARAV,445658107,,283100,128.97,36511407,36511407,36511407,,31720903.78,JBHT,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,4790503.22,4790503.22,N,,,,,,,,,,,,,,,,,,,,,,,,31720903.78,31720903.78,31720903.78,31720903.78,31720903.78,31720903.78,0,,,,,,,,,,,0,0,0,445658107
20201023,SST,43,LARAV,452308109,,186400,206.7,38528880,38528880,38528880,,34986288.51,ITW,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,3542591.49,3542591.49,N,,,,,,,,,,,,,,,,,,,,,,,,34986288.51,34986288.51,34986288.51,34986288.51,34986288.51,34986288.51,0,,,,,,,,,,,0,0,0,452308109
20201023,SST,43,LARAV,461202103,,103900,334.42,34746238,34746238,34746238,,32107113.66,INTU,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,2639124.34,2639124.34,N,,,,,,,,,,,,,,,,,,,,,,,,32107113.66,32107113.66,32107113.66,32107113.66,32107113.66,32107113.66,0,,,,,,,,,,,0,0,0,461202103
20201023,SST,43,LARAV,46625H100,,486400,103.81,50493184,50493184,50493184,,67031467.26,JPM,439020,439020,439020,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,-16538283.26,-16538283.26,N,,,,,,,,,,,,,,,,,,,,,,,,67031467.26,67031467.26,67031467.26,67031467.26,67031467.26,67031467.26,0,,,,,,,,,,,0,0,0,46625H100
20201023,SST,43,LARAV,478160104,,341923,145.24,49660896.52,49660896.52,49660896.52,,46094583.02,JNJ,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,3566313.5,3566313.5,N,,,,,,,,,,,,,,,,,,,,,,,,46094583.02,46094583.02,46094583.02,46094583.02,46094583.02,46094583.02,0,,,,,,,,,,,0,0,0,478160104
20201023,SST,43,LARAV,518439104,,192400,235.23,45258252,45258252,45258252,,35014994.09,EL,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,10243257.91,10243257.91,N,,,,,,,,,,,,,,,,,,,,,,,,35014994.09,35014994.09,35014994.09,35014994.09,35014994.09,35014994.09,0,,,,,,,,,,,0,0,0,518439104
20201023,SST,43,LARAV,548661107,,363275,172.14,62534158.5,62534158.5,62534158.5,,35326526.57,LOW,218145,218145,218145,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,27207631.93,27207631.93,N,,,,,,,,,,,,,,,,,,,,,,,,35326526.57,35326526.57,35326526.57,35326526.57,35326526.57,35326526.57,0,,,,,,,,,,,0,0,0,548661107
20201023,SST,43,LARAV,57060D108,,49400,558.91,27610154,27610154,27610154,,25100040.13,MKTX,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,2510113.87,2510113.87,N,,,,,,,,,,,,,,,,,,,,,,,,25100040.13,25100040.13,25100040.13,25100040.13,25100040.13,25100040.13,0,,,,,,,,,,,0,0,0,57060D108
20201023,SST,43,LARAV,574599106,,561900,54.76,30769644,30769644,30769644,,27945012.1,MAS,78848,78848,78848,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,2824631.9,2824631.9,N,,,,,,,,,,,,,,,,,,,,,,,,27945012.1,27945012.1,27945012.1,27945012.1,27945012.1,27945012.1,0,,,,,,,,,,,0,0,0,574599106
20201023,SST,43,LARAV,580135101,,335426,228.71,76715280.46,76715280.46,76715280.46,,58883156.21,MCD,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,17832124.25,17832124.25,N,,,,,,,,,,,,,,,,,,,,,,,,58883156.21,58883156.21,58883156.21,58883156.21,58883156.21,58883156.21,0,,,,,,,,,,,0,0,0,580135101
20201023,SST,43,LARAV,58933Y105,,379500,79.83,30295485,30295485,30295485,,33971371.44,MRK,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,-3675886.44,-3675886.44,N,,,,,,,,,,,,,,,,,,,,,,,,33971371.44,33971371.44,33971371.44,33971371.44,33971371.44,33971371.44,0,,,,,,,,,,,0,0,0,58933Y105
20201023,SST,43,LARAV,594918104,,592400,216.23,128094652,128094652,128094652,,53368430.96,MSFT,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,74726221.04,74726221.04,N,,,,,,,,,,,,,,,,,,,,,,,,53368430.96,53368430.96,53368430.96,53368430.96,53368430.96,53368430.96,0,,,,,,,,,,,0,0,0,594918104
20201023,SST,43,LARAV,595017104,,376167,112.52,42326310.84,42326310.84,42326310.84,,32651477.46,MCHP,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,9674833.38,9674833.38,N,,,,,,,,,,,,,,,,,,,,,,,,32651477.46,32651477.46,32651477.46,32651477.46,32651477.46,32651477.46,0,,,,,,,,,,,0,0,0,595017104
20201023,SST,43,LARAV,615369105,,139300,271.88,37872884,37872884,37872884,,33667130,MCO,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,4205754,4205754,N,,,,,,,,,,,,,,,,,,,,,,,,33667130,33667130,33667130,33667130,33667130,33667130,0,,,,,,,,,,,0,0,0,615369105
20201023,SST,43,LARAV,65339F101,,177700,303.07,53855539,53855539,53855539,,38106759.67,NEE,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,15748779.33,15748779.33,N,,,,,,,,,,,,,,,,,,,,,,,,38106759.67,38106759.67,38106759.67,38106759.67,38106759.67,38106759.67,0,,,,,,,,,,,0,0,0,65339F101
20201023,SST,43,LARAV,654106103,,507400,129.99,65956926,65956926,65956926,,33129569.62,NKE,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,32827356.38,32827356.38,N,,,,,,,,,,,,,,,,,,,,,,,,33129569.62,33129569.62,33129569.62,33129569.62,33129569.62,33129569.62,0,,,,,,,,,,,0,0,0,654106103
20201023,SST,43,LARAV,666807102,,97200,308.43,29979396,29979396,29979396,,24357545.13,NOC,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,2479861.06,2479861.06,N,,,,,,,,,,,,,,,,,,,,,,,,27499534.94,27499534.94,27499534.94,27499534.94,27499534.94,27499534.94,0,,,,,,,,,,,0,0,0,666807102
20201023,SST,43,LARAV,67066G104,,25700,543.61,13970777,13970777,13970777,,14485306.18,NVDA,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,-514529.18,-514529.18,N,,,,,,,,,,,,,,,,,,,,,,,,14485306.18,14485306.18,14485306.18,14485306.18,14485306.18,14485306.18,0,,,,,,,,,,,0,0,0,67066G104
20201023,SST,43,LARAV,73278L105,,95500,361.71,34543305,34543305,34543305,,24960936.74,POOL,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,9582368.26,9582368.26,N,,,,,,,,,,,,,,,,,,,,,,,,24960936.74,24960936.74,24960936.74,24960936.74,24960936.74,24960936.74,0,,,,,,,,,,,0,0,0,73278L105
20201023,SST,43,LARAV,742718109,,131700,142.38,18751446,18751446,18751446,,16515434.85,PG,104135.19,104135.19,104135.19,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,2236011.15,2236011.15,N,,,,,,,,,,,,,,,,,,,,,,,,16515434.85,16515434.85,16515434.85,16515434.85,16515434.85,16515434.85,0,,,,,,,,,,,0,0,0,742718109
20201023,SST,43,LARAV,747525103,,488826,128.88,62999894.88,62999894.88,62999894.88,,35493161.91,QCOM,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,27506732.97,27506732.97,N,,,,,,,,,,,,,,,,,,,,,,,,35493161.91,35493161.91,35493161.91,35493161.91,35493161.91,35493161.91,0,,,,,,,,,,,0,0,0,747525103
20201023,SST,43,LARAV,75513E101,,387041,62.57,24217155.37,24217155.37,24217155.37,,21357165.35,RTX,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,2859990.02,2859990.02,N,,,,,,,,,,,,,,,,,,,,,,,,21357165.35,21357165.35,21357165.35,21357165.35,21357165.35,21357165.35,0,,,,,,,,,,,0,0,0,75513E101
20201023,SST,43,LARAV,78409V104,,162500,337.43,54832375,54832375,54832375,,32510484.39,SPGI,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,22321890.61,22321890.61,N,,,,,,,,,,,,,,,,,,,,,,,,32510484.39,32510484.39,32510484.39,32510484.39,32510484.39,32510484.39,0,,,,,,,,,,,0,0,0,78409V104
20201023,SST,43,LARAV,854502101,,229600,178.01,40871096,40871096,40871096,,33753712.71,SWK,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,7117383.29,7117383.29,N,,,,,,,,,,,,,,,,,,,,,,,,33753712.71,33753712.71,33753712.71,33753712.71,33753712.71,33753712.71,0,,,,,,,,,,,0,0,0,854502101
20201023,SST,43,LARAV,871829107,,407700,64.8,26418960,26418960,26418960,,26781579.62,SYY,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,-362619.62,-362619.62,N,,,,,,,,,,,,,,,,,,,,,,,,26781579.62,26781579.62,26781579.62,26781579.62,26781579.62,26781579.62,0,,,,,,,,,,,0,0,0,871829107
20201023,SST,43,LARAV,872540109,,810300,57.02,46203306,46203306,46203306,,40865148.9,TJX,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,5338157.1,5338157.1,N,,,,,,,,,,,,,,,,,,,,,,,,40865148.9,40865148.9,40865148.9,40865148.9,40865148.9,40865148.9,0,,,,,,,,,,,0,0,0,872540109
20201023,SST,43,LARAV,882508104,,476100,149.96,71395956,71395956,71395956,,48766194.92,TXN,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,22629761.08,22629761.08,N,,,,,,,,,,,,,,,,,,,,,,,,48766194.92,48766194.92,48766194.92,48766194.92,48766194.92,48766194.92,0,,,,,,,,,,,0,0,0,882508104
20201023,SST,43,LARAV,89151E109,,792300,32.87,26042901,26042901,26042901,,36374625.51,TOT,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,-10331724.51,-10331724.51,N,,,,,,,,,,,,,,,,,,,,,,,,36374625.51,36374625.51,36374625.51,36374625.51,36374625.51,36374625.51,0,,,,,,,,,,,0,0,0,89151E109
20201023,SST,43,LARAV,907818108,,351100,188.14,66055954,66055954,66055954,,42117707.89,UNP,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,23938246.11,23938246.11,N,,,,,,,,,,,,,,,,,,,,,,,,42117707.89,42117707.89,42117707.89,42117707.89,42117707.89,42117707.89,0,,,,,,,,,,,0,0,0,907818108
20201023,SST,43,LARAV,91324P102,,127200,330.6,42052320,42052320,42052320,,34799143.53,UNH,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,7253176.47,7253176.47,N,,,,,,,,,,,,,,,,,,,,,,,,34799143.53,34799143.53,34799143.53,34799143.53,34799143.53,34799143.53,0,,,,,,,,,,,0,0,0,91324P102
20201023,SST,43,LARAV,92343V104,,698700,57.96,40496652,40496652,40496652,,37507096.84,VZ,439501,439501,439501,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,2989555.16,2989555.16,N,,,,,,,,,,,,,,,,,,,,,,,,37507096.84,37507096.84,37507096.84,37507096.84,37507096.84,37507096.84,0,,,,,,,,,,,0,0,0,92343V104
20201023,SST,43,LARAV,92826C839,,325500,198.01,64452255,64452255,64452255,,56437938.3,V,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,8014316.7,8014316.7,N,,,,,,,,,,,,,,,,,,,,,,,,56437938.3,56437938.3,56437938.3,56437938.3,56437938.3,56437938.3,0,,,,,,,,,,,0,0,0,92826C839
20201023,SST,43,LARAV,92939U106,,363600,102.16,37145376,37145376,37145376,,34272337.1,WEC,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,2873038.9,2873038.9,N,,,,,,,,,,,,,,,,,,,,,,,,34272337.1,34272337.1,34272337.1,34272337.1,34272337.1,34272337.1,0,,,,,,,,,,,0,0,0,92939U106
20201023,SST,43,LARAV,931142103,,302570,143.85,43524694.5,43524694.5,43524694.5,,27518408.63,WMT,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,16006285.87,16006285.87,N,,,,,,,,,,,,,,,,,,,,,,,,27518408.63,27518408.63,27518408.63,27518408.63,27518408.63,27518408.63,0,,,,,,,,,,,0,0,0,931142103
20201023,SST,43,LARAV,94106L109,,344700,116.7,40226490,40226490,40226490,,34759077.54,WM,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,5467412.46,5467412.46,N,,,,,,,,,,,,,,,,,,,,,,,,34759077.54,34759077.54,34759077.54,34759077.54,34759077.54,34759077.54,0,,,,,,,,,,,0,0,0,94106L109
20201023,SST,43,LARAV,955306105,,157400,281.93,44375782,44375782,44375782,,26381541.46,WST,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,17994240.54,17994240.54,N,,,,,,,,,,,,,,,,,,,,,,,,26381541.46,26381541.46,26381541.46,26381541.46,26381541.46,26381541.46,0,,,,,,,,,,,0,0,0,955306105
20201023,SST,43,LARAV,98978V103,,245200,163.49,40087748,40087748,40087748,,36072294.5,ZTS,44120,44120,44120,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,4015453.5,4015453.5,N,,,,,,,,,,,,,,,,,,,,,,,,36072294.5,36072294.5,36072294.5,36072294.5,36072294.5,36072294.5,0,,,,,,,,,,,0,0,0,98978V103
20201023,SST,43,LARAV,ADI1FRJ70,,114,3451.8,0,0,0,,0,ES,0,0,0,,,50,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,050,051,Y,20201116,USD,USD,,,USD,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,19321831.89,19321831.89,19321831.89,19321831.89,19321831.89,19321831.89,19321831.89,USD,,19675260,19675260,19675260,19321831.89,19321831.89,19321831.89,,,353428.11,353428.11,353428.11,ADI1FRJ70
20201023,SST,43,LARAV,G1151C101,,285600,229.7,65602320,65602320,65602320,,45791208.65,ACN,251944,251944,251944,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,19811111.35,19811111.35,N,,,,,,,,,,,,,,,,,,,,,,,,45791208.65,45791208.65,45791208.65,45791208.65,45791208.65,45791208.65,0,,,,,,,,,,,0,0,0,G1151C101
20201023,SST,43,LARAV,G5494J103,,130200,234.27,30501954,30501954,30501954,,28062295.32,LIN,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,2439658.68,2439658.68,N,,,,,,,,,,,,,,,,,,,,,,,,28062295.32,28062295.32,28062295.32,28062295.32,28062295.32,28062295.32,0,,,,,,,,,,,0,0,0,G5494J103
20201023,SST,43,LARAV,G7496G103,,190200,178.22,33897444,33897444,33897444,,34486810.04,RNR,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LARAV,LARAV,030,030,Y,20201116,USD,USD,,,USD,-589366.04,-589366.04,N,,,,,,,,,,,,,,,,,,,,,,,,34486810.04,34486810.04,34486810.04,34486810.04,34486810.04,34486810.04,0,,,,,,,,,,,0,0,0,G7496G103
