AsOfDate,DataSource,Nsp_Account_Id,Account_Symbol,Src_Sec_Id,sds_id,Units,Market_Price,Market_Value_Amt_Func,Market_Value_Amt_Rpt,Market_Value_Amt_Lcl,WeightFunc,Amort_Value,Src_Ticker_Symbol,AccruedIncome_Func,AccruedIncome_Rpt,AccruedIncome_Lcl,SecIdtype,SecClassId,Contract_size,Trading_Units,Custom_Sec_Ind,Amort_Price,Reconciled_Flg,Func_Currency_Cd,Func_Currency_Id,Src_MarketValue_Local_Currency_Cd,Src_MarketValue_Local_Currency_Id,Src_Income_Local_Currency_Cd,Src_Income_local_Currency_Id,Short_Term_Flg,Src_Account_Nbr,Dup_Account_Symbol,Major_Issue_Cd,Minor_Issue_Cd,Is_Active,Valid_Start_Dt,Originating_Inc_Curr_Cd,Originating_Principal_Curr_Cd,ISSUE_TYPE_CD,SCREEN_GRP_CD,Src_Functional_Currency_Cd,Src_Futures_GainLoss_Amt_Func,Src_Futures_GainLoss_Amt_Rpt,Swap_Ind,Primary_Spread,Primary_Spread_Type,Effective_Spread,Effective_Spread_Type,Sec_class_Lvl1_cd,Sec_class_Lvl1,Sec_class_Lvl2_cd,Sec_class_Lvl2,Sec_class_Lvl3_cd,Sec_class_Lvl3,SRC_LIN,SRC_LOANXID,CINS,CUSIP,IDBBUNIQUE,ISIN,SEDOL1,SEDOL2,TICKER,EXCHANGE_CD,PARAMOUNT_FUNC,PARAMOUNT_RPT,TKR_AND_EXCH_CD,BookValue_Func,BookValue_Rpt,BookValue_Lcl,Cost_Func,Cost_Rpt,Cost_Lcl,OPS_Notional_Amt,OPS_Notional_Amt_Curr,IDBBGLOBAL,EXPOSURE_FUNC,EXPOSURE_LCL,EXPOSURE_RPT,BALOFFBALVAL_FUNC,BALOFFBALVAL_LCL,BALOFFBALVAL_RPT,BANK_LOAN_OUTSTANDING,SRC_OSI_ID,NET_VM_FUNC,NET_VM_LCL,NET_VM_RPT
20201023,SCD,2,LATFCALFS,00037CUQ1,,1000000,104.567,1045670,1045670,1045670,0.195458,-11008.96,,22083.33,22083.33,22083.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,00037CUQ1,FF000EC8948,US00037CUQ13,,,AFAGEN,,,,,1062690,1062690,1062690,1062690,1062690,1062690,0,,BBG004LV6Q05,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,00037CVN7,,1000000,108.614,1086140,1086140,1086140,0.203023,-2265.82,,11527.78,11527.78,11527.78,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,00037CVN7,FF000EDDEAE,US00037CVN72,,,AFAGEN,,,,,1021930,1021930,1021930,1021930,1021930,1021930,0,,BBG005XKHYZ6,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,006797BY9,,1335000,120.917,1614241.95,1614241.95,1614241.95,0.301737,-11393.4,,20952.08,20952.08,20952.08,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,006797BY9,FF000F8E060,US006797BY94,,,ADEUTL,,,,,1536239.7,1536239.7,1536239.7,1536239.7,1536239.7,1536239.7,0,,BBG00JHP0P71,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,010869AT2,,750000,73.175,548812.5,548812.5,548812.5,0.102585,12370.74,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,010869AT2,FF000C5E811,US010869AT22,,,ALATRN,,,,,540390,540390,540390,540390,540390,540390,0,,BBG0011VK9Z7,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,010869GQ2,,1425000,111.226,1584970.5,1584970.5,1584970.5,0.296265,-69825.4,,4552.08,4552.08,4552.08,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,010869GQ2,FF000EB9EEC,US010869GQ29,,,ALATRN,,,,,1651892.25,1651892.25,1651892.25,1651892.25,1651892.25,1651892.25,0,,BBG0042Q7R68,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,010869HA6,,1500000,115.208,1728120,1728120,1728120,0.323023,-42671.38,,4791.67,4791.67,4791.67,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,010869HA6,FF000F3D7A9,US010869HA67,,,ALATRN,,,,,1779915,1779915,1779915,1779915,1779915,1779915,0,,BBG00CW84RP9,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,010869HB4,,2415000,114.933,2775631.95,2775631.95,2775631.95,0.518826,-6356.83,,7714.58,7714.58,7714.58,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,010869HB4,FF000F3D7AC,US010869HB41,,,ALATRN,,,,,2780257.6,2780257.6,2780257.6,2780257.6,2780257.6,2780257.6,0,,BBG00CW84RS6,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,010869HF5,,2030000,109.827,2229488.1,2229488.1,2229488.1,0.41674,-5935.7,,5187.78,5187.78,5187.78,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,010869HF5,FF000F3D7AD,US010869HF54,,,ALATRN,,,,,2138780.9,2138780.9,2138780.9,2138780.9,2138780.9,2138780.9,0,,BBG00CW84RT5,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,012104RP2,,1000000,111.897,1118970,1118970,1118970,0.20916,1217.1,,9222.22,9222.22,9222.22,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,012104RP2,FF000F9FF26,US012104RP28,,,ALBSCD,,,,,1032430,1032430,1032430,1032430,1032430,1032430,0,,BBG00LDNF2T6,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,03255LHQ5,,2000000,118.163,2363260,2363260,2363260,0.441745,-23641.31,,14722.22,14722.22,14722.22,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,03255LHQ5,FF000FB97FA,US03255LHQ59,,,ANAGEN,,,,,2374060,2374060,2374060,2374060,2374060,2374060,0,,BBG00NX0QRC1,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,032591TR0,,3000000,106.31,3189300,3189300,3189300,0.596149,-4114.29,,20750,20750,20750,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,032591TR0,FF000FD1394,US032591TR06,,,ANASCD,,,,,3125820,3125820,3125820,3125820,3125820,3125820,0,,BBG00QPKQNQ3,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,036680BX3,,1000000,102.747,1027470,1027470,1027470,0.192056,-4530.47,,7729.17,7729.17,7729.17,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,036680BX3,FF000F34045,US036680BX35,,,ANVMED,,,,,1059650,1059650,1059650,1059650,1059650,1059650,0,,BBG00CDM7MM0,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,066617KP5,,1115000,121.462,1354301.3,1354301.3,1354301.3,0.253148,-12154.1,,13496.15,13496.15,13496.15,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,066617KP5,FF000F67C5A,US066617KP54,,,BANSCD,,,,,1282762.9,1282762.9,1282762.9,1282762.9,1282762.9,1282762.9,0,,BBG00G9JT7D2,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,072024VN9,,2000000,113.798,2275960,2275960,2275960,0.425426,-6914.11,,5111.11,5111.11,5111.11,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,072024VN9,FF000F7B6E3,US072024VN90,,,BAYTRN,,,,,2097580,2097580,2097580,2097580,2097580,2097580,0,,BBG00HC15XT7,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,072024VP4,,1635000,112.621,1841353.35,1841353.35,1841353.35,0.344189,-1816.12,,4178.33,4178.33,4178.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,072024VP4,FF000F7B6E4,US072024VP49,,,BAYTRN,,,,,1673049.4,1673049.4,1673049.4,1673049.4,1673049.4,1673049.4,0,,BBG00HC15XV4,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,072024WG3,,2500000,101.531,2538275,2538275,2538275,0.474459,3143.96,,4791.67,4791.67,4791.67,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,072024WG3,FF000FC45E5,US072024WG31,,,BAYTRN,,,,,2395650,2395650,2395650,2395650,2395650,2395650,0,,BBG00PQGBB85,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,088023MX1,,2040000,105.945,2161278,2161278,2161278,0.40399,0,,14110,14110,14110,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,088023MX1,FF000FC03FE,US088023MX13,,,BEVSCD,,,,,2040000,2040000,2040000,2040000,2040000,2040000,0,,BBG00PDLRV14,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,10727XUX4,,500000,109.803,549015,549015,549015,0.102623,-4066.95,,3611.11,3611.11,3611.11,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,10727XUX4,FF000EF4E3D,US10727XUX47,,,BTWGEN,,,,,524830,524830,524830,524830,524830,524830,0,,BBG0077H1HL7,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13013FAA2,,1400000,110.958,1553412,1553412,1553412,0.290366,-2168.38,,16138.89,16138.89,16138.89,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13013FAA2,FF000FC7C14,US13013FAA21,,,CCHHSG,,,,,1575676,1575676,1575676,1575676,1575676,1575676,0,,BBG00PZV7CC0,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13013FAC8,,1200000,111.49,1337880,1337880,1337880,0.250079,-435.28,,13833.33,13833.33,13833.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13013FAC8,FF000FDB9B4,US13013FAC86,,,CCHHSG,,,,,1383060,1383060,1383060,1383060,1383060,1383060,0,,BBG00RM766X4,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13013FAF1,,1100000,112.008,1232088,1232088,1232088,0.230304,2279.16,,10847.22,10847.22,10847.22,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13013FAF1,FF000FEF8A4,US13013FAF18,,,CCHHSG,,,,,1225554,1225554,1225554,1225554,1225554,1225554,0,,BBG00W90W5S2,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13013HAA8,,1000000,110.602,1106020,1106020,1106020,0.206739,1131.72,,3194.44,3194.44,3194.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13013HAA8,FF000FB8A4F,US13013HAA86,,,CCHHSG,,,,,1027560,1027560,1027560,1027560,1027560,1027560,0,,BBG00NVBGG52,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13016NEW0,,615000,115.772,711997.8,711997.8,711997.8,0.133088,-898.91,,9156.67,9156.67,9156.67,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13016NEW0,FF000FE867E,US13016NEW02,,,CASGEN,,,,,693793.95,693793.95,693793.95,693793.95,693793.95,693793.95,0,,BBG00V781NL1,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13016NEX8,,500000,115.398,576990,576990,576990,0.107852,-617.36,,7444.44,7444.44,7444.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13016NEX8,FF000FE867F,US13016NEX84,,,CASGEN,,,,,561862.5,561862.5,561862.5,561862.5,561862.5,561862.5,0,,BBG00V781NM0,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13016NEY6,,710000,115.024,816670.4,816670.4,816670.4,0.152653,-676.06,,10571.11,10571.11,10571.11,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13016NEY6,FF000FE8680,US13016NEY67,,,CASGEN,,,,,792223.5,792223.5,792223.5,792223.5,792223.5,792223.5,0,,BBG00V781NN9,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13016NEZ3,,1000000,111.19,1111900,1111900,1111900,0.207838,-538.11,,14888.89,14888.89,14888.89,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13016NEZ3,FF000FE8681,US13016NEZ33,,,CASGEN,,,,,1123460,1123460,1123460,1123460,1123460,1123460,0,,BBG00V781NP7,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13016NFB5,,250000,115.661,289152.5,289152.5,289152.5,0.054049,77.41,,4652.78,4652.78,4652.78,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13016NFB5,FF000FE8683,US13016NFB55,,,CASGEN,,,,,270392.5,270392.5,270392.5,270392.5,270392.5,270392.5,0,,BBG00V782MW0,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13016NFC3,,3000000,17.812,534360,534360,534360,0.099883,9886.96,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13016NFC3,FF000FE86B8,US13016NFC39,,,CASGEN,,,,,473310,473310,473310,473310,473310,473310,0,,BBG00V783459,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13016NGB4,,1000000,110.687,1106870,1106870,1106870,0.206898,711.7,,3333.33,3333.33,3333.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13016NGB4,FF000FF7DF1,US13016NGB47,,,CASGEN,,,,,1104830,1104830,1104830,1104830,1104830,1104830,0,,BBG00XKLNMB2,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13016NGY4,,1250000,110.765,1384562.5,1384562.5,1384562.5,0.258805,626.08,,3333.33,3333.33,3333.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13016NGY4,FF000FF7CF9,US13016NGY40,,,CASGEN,,,,,1387750,1387750,1387750,1387750,1387750,1387750,0,,BBG00XKL4JN7,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,130175SD5,,550000,85.948,472714,472714,472714,0.08836,10945.69,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,130175SD5,FF000CB65D0,US130175SD58,,,CASEDU,,,,,445937.5,445937.5,445937.5,445937.5,445937.5,445937.5,0,,BBG0012W00W8,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,130175SH6,,1720000,75.504,1298668.8,1298668.8,1298668.8,0.242749,33679,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,130175SH6,FF000CB65D4,US130175SH62,,,CASEDU,,,,,1239049,1239049,1239049,1239049,1239049,1239049,0,,BBG0012W0101,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,1301787Y6,,1000000,112.217,1122170,1122170,1122170,0.209758,-12663.19,,3194.44,3194.44,3194.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,1301787Y6,FF000F197C4,US1301787Y65,,,CASEDU,,,,,1096490,1096490,1096490,1096490,1096490,1096490,0,,BBG009KJ6QF6,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,130179BR4,,1000000,117.267,1172670,1172670,1172670,0.219197,-19665.88,,3194.44,3194.44,3194.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,130179BR4,FF000F1E831,US130179BR40,,,CASEDU,,,,,1137000,1137000,1137000,1137000,1137000,1137000,0,,BBG009STFLP6,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,130179KL7,,1800000,107.59,1936620,1936620,1936620,0.361996,-2915.49,,4600,4600,4600,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,130179KL7,FF000F886E6,US130179KL78,,,CASEDU,,,,,1894752,1894752,1894752,1894752,1894752,1894752,0,,BBG00J5RX514,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,130179PA6,,525000,116.996,614229,614229,614229,0.114813,-1971.38,,10427.08,10427.08,10427.08,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,130179PA6,FF000FA2D37,US130179PA68,,,CASEDU,,,,,625369.5,625369.5,625369.5,625369.5,625369.5,625369.5,0,,BBG00LNJR0V2,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,130179PK4,,1500000,111.422,1671330,1671330,1671330,0.312408,-5779.83,,29791.67,29791.67,29791.67,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,130179PK4,FF000FA2D40,US130179PK41,,,CASEDU,,,,,1702035,1702035,1702035,1702035,1702035,1702035,0,,BBG00LNJR140,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,130179RE6,,1000000,118.47,1184700,1184700,1184700,0.221446,-433.05,,3194.44,3194.44,3194.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,130179RE6,FF000FA92AB,US130179RE62,,,CASEDU,,,,,1105160,1105160,1105160,1105160,1105160,1105160,0,,BBG00M7W3FN1,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,130179RF3,,1000000,121.8,1218000,1218000,1218000,0.227671,-12608.32,,3194.44,3194.44,3194.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,130179RF3,FF000FAC701,US130179RF38,,,CASEDU,,,,,1223470,1223470,1223470,1223470,1223470,1223470,0,,BBG00MK1RRJ7,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,130179RL0,,2000000,118.036,2360720,2360720,2360720,0.44127,-2877.82,,6388.89,6388.89,6388.89,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,130179RL0,FF000FAC706,US130179RL06,,,CASEDU,,,,,2170040,2170040,2170040,2170040,2170040,2170040,0,,BBG00MK1RRP0,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,130179SD7,,3000000,157.575,4727250,4727250,4727250,0.883625,-37764.75,,72083.33,72083.33,72083.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,130179SD7,FF000FB69CD,US130179SD70,,,CASEDU,,,,,4207400,4207400,4207400,4207400,4207400,4207400,0,,BBG00NPJBWD3,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13032UFP8,,2115000,109.417,2314169.55,2314169.55,2314169.55,0.432568,-2510.88,,5405,5405,5405,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13032UFP8,FF000F4C1DE,US13032UFP84,,,CASMED,,,,,2184470.8,2184470.8,2184470.8,2184470.8,2184470.8,2184470.8,0,,BBG00DP9FGC9,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13032UGK8,,3475000,102.274,3554021.5,3554021.5,3554021.5,0.664324,-1656.44,,15347.92,15347.92,15347.92,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13032UGK8,FF000F4C970,US13032UGK88,,,CASMED,,,,,3546361.95,3546361.95,3546361.95,3546361.95,3546361.95,3546361.95,0,,BBG00DQ541T3,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13032UMP0,,1000000,149.322,1493220,1493220,1493220,0.279115,-13300.84,,24027.78,24027.78,24027.78,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13032UMP0,FF000F6C70E,US13032UMP02,,,CASMED,,,,,1215580,1215580,1215580,1215580,1215580,1215580,0,,BBG00GKLBBZ0,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13032UNG9,,1000000,114.129,1141290,1141290,1141290,0.213332,-2754.45,,9583.33,9583.33,9583.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13032UNG9,FF000F6FF3B,US13032UNG93,,,CASMED,,,,,1091720,1091720,1091720,1091720,1091720,1091720,0,,BBG00GQCN5S2,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13032UPX0,,1500000,117.192,1757880,1757880,1757880,0.328586,-3804.9,,33125,33125,33125,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13032UPX0,FF000F7BD2C,US13032UPX09,,,CASMED,,,,,1755615,1755615,1755615,1755615,1755615,1755615,0,,BBG00HCY77F5,,,,0,0,0,0,,0,0,0
20201023,SCD,2,LATFCALFS,13032URN0,,1715000,110.952,1902826.8,1902826.8,1902826.8,0.35568,-2097.57,,30298.33,30298.33,30298.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201023,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,13032URN0,FF000F9585D,US13032URN09,,,CASMED,,,,,1769098.65,1769098.65,1769098.65,1769098.65,1769098.65,1769098.65,0,,BBG00KG5PSD3,,,,0,0,0,0,,0,0,0
